,Daily Cost of Bus,Daily Number of Riders,Ticket Price
1358,400,195,21.00
1359,400,200,21.00
1360,400,205,21.00
1361,400,210,21.00
1362,400,215,21.00
1363,400,220,21.00
1364,400,225,21.00
1365,400,230,21.00
1366,400,235,21.00
1367,400,240,21.00
1368,400,245,21.00
1369,400,250,21.00
1370,400,255,21.00
1371,400,260,21.00
1372,400,20,21.50
1373,400,25,21.50
1374,400,30,21.50
1375,400,35,21.50
1376,400,40,21.50
1377,400,45,21.50
1378,400,50,21.50
1379,400,55,21.50
1380,400,60,21.50
1381,400,65,21.50
1382,400,70,21.50
1383,400,75,21.50
1384,400,80,21.50
1385,400,85,21.50
1386,400,90,21.50
1387,400,95,21.50
1388,400,100,21.50
1389,400,105,21.50
1390,400,110,21.50
1391,400,115,21.50
1392,400,120,21.50
1393,400,125,21.50
1394,400,130,21.50
1395,400,135,21.50
1396,400,140,21.50
1397,400,145,21.50
1398,400,150,21.50
1399,400,155,21.50
1400,400,160,21.50
1401,400,165,21.50
1402,400,170,21.50
1403,400,175,21.50
1404,400,180,21.50
1405,400,185,21.50
1406,400,190,21.50
1407,400,195,21.50
1408,400,200,21.50
1409,400,205,21.50
1410,400,210,21.50
1411,400,215,21.50
1412,400,220,21.50
1413,400,225,21.50
1414,400,230,21.50
1415,400,235,21.50
1416,400,240,21.50
1417,400,245,21.50
1418,400,250,21.50
1419,400,255,21.50
1420,400,260,21.50
1421,400,20,22.00
1422,400,25,22.00
1423,400,30,22.00
1424,400,35,22.00
1425,400,40,22.00
1426,400,45,22.00
1427,400,50,22.00
1428,400,55,22.00
1429,400,60,22.00
1430,400,65,22.00
1431,400,70,22.00
1432,400,75,22.00
1433,400,80,22.00
1434,400,85,22.00
1435,400,90,22.00
1436,400,95,22.00
1437,400,100,22.00
1438,400,105,22.00
1439,400,110,22.00
1440,400,115,22.00
1441,400,120,22.00
1442,400,125,22.00
1443,400,130,22.00
1444,400,135,22.00
1445,400,140,22.00
1446,400,145,22.00
1447,400,150,22.00
1448,400,155,22.00
1449,400,160,22.00
1450,400,165,22.00
1451,400,170,22.00
1452,400,175,22.00
1453,400,180,22.00
1454,400,185,22.00
1455,400,190,22.00
1456,400,195,22.00
1457,400,200,22.00
1458,400,205,22.00
1459,400,210,22.00
1460,400,215,22.00
1461,400,220,22.00
1462,400,225,22.00
1463,400,230,22.00
1464,400,235,22.00
1465,400,240,22.00
1466,400,245,22.00
1467,400,250,22.00
1468,400,255,22.00
1469,400,260,22.00
1470,400,20,22.50
1471,400,25,22.50
1472,400,30,22.50
1473,400,35,22.50
1474,400,40,22.50
1475,400,45,22.50
1476,400,50,22.50
1477,400,55,22.50
1478,400,60,22.50
1479,400,65,22.50
1480,400,70,22.50
1481,400,75,22.50
1482,400,80,22.50
1483,400,85,22.50
1484,400,90,22.50
1485,400,95,22.50
1486,400,100,22.50
1487,400,105,22.50
1488,400,110,22.50
1489,400,115,22.50
1490,400,120,22.50
1491,400,125,22.50
1492,400,130,22.50
1493,400,135,22.50
1494,400,140,22.50
1495,400,145,22.50
1496,400,150,22.50
1497,400,155,22.50
1498,400,160,22.50
1499,400,165,22.50
1500,400,170,22.50
1501,400,175,22.50
1502,400,180,22.50
1503,400,185,22.50
1504,400,190,22.50
1505,400,195,22.50
1506,400,200,22.50
1507,400,205,22.50
1508,400,210,22.50
1509,400,215,22.50
1510,400,220,22.50
1511,400,225,22.50
1512,400,230,22.50
1513,400,235,22.50
1514,400,240,22.50
1515,400,245,22.50
1516,400,250,22.50
1517,400,255,22.50
1518,400,260,22.50
1519,400,20,23.00
1520,400,25,23.00
1521,400,30,23.00
1522,400,35,23.00
1523,400,40,23.00
1524,400,45,23.00
1525,400,50,23.00
1526,400,55,23.00
1527,400,60,23.00
1528,400,65,23.00
1529,400,70,23.00
1530,400,75,23.00
1531,400,80,23.00
1532,400,85,23.00
1533,400,90,23.00
1534,400,95,23.00
1535,400,100,23.00
1536,400,105,23.00
1537,400,110,23.00
1538,400,115,23.00
1539,400,120,23.00
1540,400,125,23.00
1541,400,130,23.00
1542,400,135,23.00
1543,400,140,23.00
1544,400,145,23.00
1545,400,150,23.00
1546,400,155,23.00
1547,400,160,23.00
1548,400,165,23.00
1549,400,170,23.00
1550,400,175,23.00
1551,400,180,23.00
1552,400,185,23.00
1553,400,190,23.00
1554,400,195,23.00
1555,400,200,23.00
1556,400,205,23.00
1557,400,210,23.00
1558,400,215,23.00
1559,400,220,23.00
1560,400,225,23.00
1561,400,230,23.00
1562,400,235,23.00
1563,400,240,23.00
1564,400,245,23.00
1565,400,250,23.00
1566,400,255,23.00
1567,400,260,23.00
1568,400,20,23.50
1569,400,25,23.50
1570,400,30,23.50
1571,400,35,23.50
1572,400,40,23.50
1573,400,45,23.50
1574,400,50,23.50
1575,400,55,23.50
1576,400,60,23.50
1577,400,65,23.50
1578,400,70,23.50
1579,400,75,23.50
1580,400,80,23.50
1581,400,85,23.50
1582,400,90,23.50
1583,400,95,23.50
1584,400,100,23.50
1585,400,105,23.50
1586,400,110,23.50
1587,400,115,23.50
1588,400,120,23.50
1589,400,125,23.50
1590,400,130,23.50
1591,400,135,23.50
1592,400,140,23.50
1593,400,145,23.50
1594,400,150,23.50
1595,400,155,23.50
1596,400,160,23.50
1597,400,165,23.50
1598,400,170,23.50
1599,400,175,23.50
1600,400,180,23.50
1601,400,185,23.50
1602,400,190,23.50
1603,400,195,23.50
1604,400,200,23.50
1605,400,205,23.50
1606,400,210,23.50
1607,400,215,23.50
1608,400,220,23.50
1609,400,225,23.50
1610,400,230,23.50
1611,400,235,23.50
1612,400,240,23.50
1613,400,245,23.50
1614,400,250,23.50
1615,400,255,23.50
1616,400,260,23.50
1617,400,20,7.50
1618,400,25,7.50
1619,400,30,7.50
1620,400,35,7.50
1621,400,40,7.50
1622,400,45,7.50
1623,400,50,7.50
1624,400,55,7.50
1625,400,60,7.50
1626,400,65,7.50
1627,400,70,7.50
1628,400,75,7.50
1629,400,80,7.50
1630,400,85,7.50
1631,400,90,7.50
1632,400,95,7.50
1633,400,100,7.50
1634,400,105,7.50
1635,400,110,7.50
1636,400,115,7.50
1637,400,120,7.50
1638,400,125,7.50
1639,400,130,7.50
1640,400,135,7.50
1641,400,140,7.50
1642,400,145,7.50
1643,400,150,7.50
1644,400,155,7.50
1645,400,160,7.50
1646,400,165,7.50
1647,400,170,7.50
1648,400,175,7.50
1649,400,180,7.50
1650,400,185,7.50
1651,400,190,7.50
1652,400,195,7.50
1653,400,200,7.50
1654,400,205,7.50
1655,400,210,7.50
1656,400,215,7.50
1657,400,220,7.50
1658,400,225,7.50
1659,400,230,7.50
1660,400,235,7.50
1661,400,240,7.50
1662,400,245,7.50
1663,400,250,7.50
1664,400,255,7.50
1665,400,260,7.50
1666,400,20,8.00
1667,400,25,8.00
1668,400,30,8.00
1669,400,35,8.00
1670,400,40,8.00
1671,400,45,8.00
1672,400,50,8.00
1673,400,55,8.00
1674,400,60,8.00
1675,400,65,8.00
1676,400,70,8.00
1677,400,75,8.00
1678,400,80,8.00
1679,400,85,8.00
1680,400,90,8.00
1681,400,95,8.00
1682,400,100,8.00
1683,400,105,8.00
1684,400,110,8.00
1685,400,115,8.00
1686,400,120,8.00
1687,400,125,8.00
1688,400,130,8.00
1689,400,135,8.00
1690,400,140,8.00
1691,400,145,8.00
1692,400,150,8.00
1693,400,155,8.00
1694,400,160,8.00
1695,400,165,8.00
1696,400,170,8.00
1697,400,175,8.00
1698,400,180,8.00
1699,400,185,8.00
1700,400,190,8.00
1701,400,195,8.00
1702,400,200,8.00
1703,400,205,8.00
1704,400,210,8.00
1705,400,215,8.00
1706,400,220,8.00
1707,400,225,8.00
1708,400,230,8.00
1709,400,235,8.00
1710,400,240,8.00
1711,400,245,8.00
1712,400,250,8.00
1713,400,255,8.00
1714,400,260,8.00
1715,400,20,8.50
1716,400,25,8.50
1717,400,30,8.50
1718,400,35,8.50
1719,400,40,8.50
1720,400,45,8.50
1721,400,50,8.50
1722,400,55,8.50
1723,400,60,8.50
1724,400,65,8.50
1725,400,70,8.50
1726,400,75,8.50
1727,400,80,8.50
1728,400,85,8.50
1729,400,90,8.50
1730,400,95,8.50
1731,400,100,8.50
1732,400,105,8.50
1733,400,110,8.50
1734,400,115,8.50
1735,400,120,8.50
1736,400,125,8.50
1737,400,130,8.50
1738,400,135,8.50
1739,400,140,8.50
1740,400,145,8.50
1741,400,150,8.50
1742,400,155,8.50
1743,400,160,8.50
1744,400,165,8.50
1745,400,170,8.50
1746,400,175,8.50
1747,400,180,8.50
1748,400,185,8.50
1749,400,190,8.50
1750,400,195,8.50
1751,400,200,8.50
1752,400,205,8.50
1753,400,210,8.50
1754,400,215,8.50
1755,400,220,8.50
1756,400,225,8.50
1757,400,230,8.50
1758,400,235,8.50
1759,400,240,8.50
1760,400,245,8.50
1761,400,250,8.50
1762,400,255,8.50
1763,400,260,8.50
1764,400,20,9.00
1765,400,25,9.00
1766,400,30,9.00
1767,400,35,9.00
1768,400,40,9.00
1769,400,45,9.00
1770,400,50,9.00
1771,400,55,9.00
1772,400,60,9.00
1773,400,65,9.00
1774,400,70,9.00
1775,400,75,9.00
1776,400,80,9.00
1777,400,85,9.00
1778,400,90,9.00
1779,400,95,9.00
1780,400,100,9.00
1781,400,105,9.00
1782,400,110,9.00
1783,400,115,9.00
1784,400,120,9.00
1785,400,125,9.00
1786,400,130,9.00
1787,400,135,9.00
1788,400,140,9.00
1789,400,145,9.00
1790,400,150,9.00
1791,400,155,9.00
1792,400,160,9.00
1793,400,165,9.00
1794,400,170,9.00
1795,400,175,9.00
1796,400,180,9.00
1797,400,185,9.00
1798,400,190,9.00
1799,400,195,9.00
1800,400,200,9.00
1801,400,205,9.00
1802,400,210,9.00
1803,400,215,9.00
1804,400,220,9.00
1805,400,225,9.00
1806,400,230,9.00
1807,400,235,9.00
1808,400,240,9.00
1809,400,245,9.00
1810,400,250,9.00
1811,400,255,9.00
1812,400,260,9.00
1813,400,20,9.50
1814,400,25,9.50
1815,400,30,9.50
1816,400,35,9.50
1817,400,40,9.50
1818,400,45,9.50
1819,400,50,9.50
1820,400,55,9.50
1821,400,60,9.50
1822,400,65,9.50
1823,400,70,9.50
1824,400,75,9.50
1825,400,80,9.50
1826,400,85,9.50
1827,400,90,9.50
1828,400,95,9.50
1829,400,100,9.50
1830,400,105,9.50
1831,400,110,9.50
1832,400,115,9.50
1833,400,120,9.50
1834,400,125,9.50
1835,400,130,9.50
1836,400,135,9.50
1837,400,140,9.50
1838,400,145,9.50
1839,400,150,9.50
1840,400,155,9.50
1841,400,160,9.50
1842,400,165,9.50
1843,400,170,9.50
1844,400,175,9.50
1845,400,180,9.50
1846,400,185,9.50
1847,400,190,9.50
1848,400,195,9.50
1849,400,200,9.50
1850,400,205,9.50
1851,400,210,9.50
1852,400,215,9.50
1853,400,220,9.50
1854,400,225,9.50
1855,400,230,9.50
1856,400,235,9.50
1857,400,240,9.50
1858,400,245,9.50
1859,400,250,9.50
1860,400,255,9.50
1861,400,260,9.50
1862,400,20,10.00
1863,400,25,10.00
1864,400,30,10.00
1865,400,35,10.00
1866,400,40,10.00
1867,400,45,10.00
1868,400,50,10.00
1869,400,55,10.00
1870,400,60,10.00
1871,400,65,10.00
1872,400,70,10.00
1873,400,75,10.00
1874,400,80,10.00
1875,400,85,10.00
1876,400,90,10.00
1877,400,95,10.00
1878,400,100,10.00
1879,400,105,10.00
1880,400,110,10.00
1881,400,115,10.00
1882,400,120,10.00
1883,400,125,10.00
1884,400,130,10.00
1885,400,135,10.00
1886,400,140,10.00
1887,400,145,10.00
1888,400,150,10.00
1889,400,155,10.00
1890,400,160,10.00
1891,400,165,10.00
1892,400,170,10.00
1893,400,175,10.00
1894,400,180,10.00
1895,400,185,10.00
1896,400,190,10.00
1897,400,195,10.00
1898,400,200,10.00
1899,400,205,10.00
1900,400,210,10.00
1901,400,215,10.00
1902,400,220,10.00
1903,400,225,10.00
1904,400,230,10.00
1905,400,235,10.00
1906,400,240,10.00
1907,400,245,10.00
1908,400,250,10.00
1909,400,255,10.00
1910,400,260,10.00
1911,400,20,10.50
1912,400,25,10.50
1913,400,30,10.50
1914,400,35,10.50
1915,400,40,10.50
1916,400,45,10.50
1917,400,50,10.50
1918,400,55,10.50
1919,400,60,10.50
1920,400,65,10.50
1921,400,70,10.50
1922,400,75,10.50
1923,400,80,10.50
1924,400,85,10.50
1925,400,90,10.50
1926,400,95,10.50
1927,400,100,10.50
1928,400,105,10.50
1929,400,110,10.50
1930,400,115,10.50
1931,400,120,10.50
1932,400,125,10.50
1933,400,130,10.50
1934,400,135,10.50
1935,400,140,10.50
1936,400,145,10.50
1937,400,150,10.50
1938,400,155,10.50
1939,400,160,10.50
1940,400,165,10.50
1941,400,170,10.50
1942,400,175,10.50
1943,400,180,10.50
1944,400,185,10.50
1945,400,190,10.50
1946,400,195,10.50
1947,400,200,10.50
1948,400,205,10.50
1949,400,210,10.50
1950,400,215,10.50
1951,400,220,10.50
1952,400,225,10.50
1953,400,230,10.50
1954,400,235,10.50
1955,400,240,10.50
1956,400,245,10.50
1957,400,250,10.50
1958,400,255,10.50
1959,400,260,10.50
1960,400,20,11.00
1961,400,25,11.00
1962,400,30,11.00
1963,400,35,11.00
1964,400,40,11.00
1965,400,45,11.00
1966,400,50,11.00
1967,400,55,11.00
1968,400,60,11.00
1969,400,65,11.00
1970,400,70,11.00
1971,400,75,11.00
1972,400,80,11.00
1973,400,85,11.00
1974,400,90,11.00
1975,400,95,11.00
1976,400,100,11.00
1977,400,105,11.00
1978,400,110,11.00
1979,400,115,11.00
1980,400,120,11.00
1981,400,125,11.00
1982,400,130,11.00
1983,400,135,11.00
1984,400,140,11.00
1985,400,145,11.00
1986,400,150,11.00
1987,400,155,11.00
1988,400,160,11.00
1989,400,165,11.00
1990,400,170,11.00
1991,400,175,11.00
1992,400,180,11.00
1993,400,185,11.00
1994,400,190,11.00
1995,400,195,11.00
1996,400,200,11.00
1997,400,205,11.00
1998,400,210,11.00
1999,400,215,11.00
2000,400,220,11.00
2001,400,225,11.00
2002,400,230,11.00
2003,400,235,11.00
2004,400,240,11.00
2005,400,245,11.00
2006,400,250,11.00
2007,400,255,11.00
2008,400,260,11.00
2009,400,20,11.50
2010,400,25,11.50
2011,400,30,11.50
2012,400,35,11.50
2013,400,40,11.50
2014,400,45,11.50
2015,400,50,11.50
2016,400,55,11.50
2017,400,60,11.50
2018,400,65,11.50
2019,400,70,11.50
2020,400,75,11.50
2021,400,80,11.50
2022,400,85,11.50
2023,400,90,11.50
2024,400,95,11.50
2025,400,100,11.50
2026,400,105,11.50
2027,400,110,11.50
2028,400,115,11.50
2029,400,120,11.50
2030,400,125,11.50
2031,400,130,11.50
2032,400,135,11.50
2033,400,140,11.50
2034,400,145,11.50
2035,400,150,11.50
2036,400,155,11.50
2037,400,160,11.50
2038,400,165,11.50
2039,400,170,11.50
2040,400,175,11.50
2041,400,180,11.50
2042,400,185,11.50
2043,400,190,11.50
2044,400,195,11.50
2045,400,200,11.50
2046,400,205,11.50
2047,400,210,11.50
2048,400,215,11.50
2049,400,220,11.50
2050,400,225,11.50
2051,400,230,11.50
2052,400,235,11.50
2053,400,240,11.50
2054,400,245,11.50
2055,400,250,11.50
2056,400,255,11.50
2057,400,260,11.50
2058,400,20,12.00
2059,400,25,12.00
2060,400,30,12.00
2061,400,35,12.00
2062,400,40,12.00
2063,400,45,12.00
2064,400,50,12.00
2065,400,55,12.00
2066,400,60,12.00
2067,400,65,12.00
2068,400,70,12.00
2069,400,75,12.00
2070,400,80,12.00
2071,400,85,12.00
2072,400,90,12.00
2073,400,95,12.00
2074,400,100,12.00
2075,400,105,12.00
2076,400,110,12.00
2077,400,115,12.00
2078,400,120,12.00
2079,400,125,12.00
2080,400,130,12.00
2081,400,135,12.00
2082,400,140,12.00
2083,400,145,12.00
2084,400,150,12.00
2085,400,155,12.00
2086,400,160,12.00
2087,400,165,12.00
2088,400,170,12.00
2089,400,175,12.00
2090,400,180,12.00
2091,400,185,12.00
2092,400,190,12.00
2093,400,195,12.00
2094,400,200,12.00
2095,400,205,12.00
2096,400,210,12.00
2097,400,215,12.00
2098,400,220,12.00
2099,400,225,12.00
2100,400,230,12.00
2101,400,235,12.00
2102,400,240,12.00
2103,400,245,12.00
2104,400,250,12.00
2105,400,255,12.00
2106,400,260,12.00
2107,400,20,12.50
2108,400,25,12.50
2109,400,30,12.50
2110,400,35,12.50
2111,400,40,12.50
2112,400,45,12.50
2113,400,50,12.50
2114,400,55,12.50
2115,400,60,12.50
2116,400,65,12.50
2117,400,70,12.50
2118,400,75,12.50
2119,400,80,12.50
2120,400,85,12.50
2121,400,90,12.50
2122,400,95,12.50
2123,400,100,12.50
2124,400,105,12.50
2125,400,110,12.50
2126,400,115,12.50
2127,400,120,12.50
2128,400,125,12.50
2129,400,130,12.50
2130,400,135,12.50
2131,400,140,12.50
2132,400,145,12.50
2133,400,150,12.50
2134,400,155,12.50
2135,400,160,12.50
2136,400,165,12.50
2137,400,170,12.50
2138,400,175,12.50
2139,400,180,12.50
2140,400,185,12.50
2141,400,190,12.50
2142,400,195,12.50
2143,400,200,12.50
2144,400,205,12.50
2145,400,210,12.50
2146,400,215,12.50
2147,400,220,12.50
2148,400,225,12.50
2149,400,230,12.50
2150,400,235,12.50
2151,400,240,12.50
2152,400,245,12.50
2153,400,250,12.50
2154,400,255,12.50
2155,400,260,12.50
2156,400,20,13.00
2157,400,25,13.00
2158,400,30,13.00
2159,400,35,13.00
2160,400,40,13.00
2161,400,45,13.00
2162,400,50,13.00
2163,400,55,13.00
2164,400,60,13.00
2165,400,65,13.00
2166,400,70,13.00
2167,400,75,13.00
2168,400,80,13.00
2169,400,85,13.00
2170,400,90,13.00
2171,400,95,13.00
2172,400,100,13.00
2173,400,105,13.00
2174,400,110,13.00
2175,400,115,13.00
2176,400,120,13.00
2177,400,125,13.00
2178,400,130,13.00
2179,400,135,13.00
2180,400,140,13.00
2181,400,145,13.00
2182,400,150,13.00
2183,400,155,13.00
2184,400,160,13.00
2185,400,165,13.00
2186,400,170,13.00
2187,400,175,13.00
2188,400,180,13.00
2189,400,185,13.00
2190,400,190,13.00
2191,400,195,13.00
2192,400,200,13.00
2193,400,205,13.00
2194,400,210,13.00
2195,400,215,13.00
2196,400,220,13.00
2197,400,225,13.00
2198,400,230,13.00
2199,400,235,13.00
2200,400,240,13.00
2201,400,245,13.00
2202,400,250,13.00
2203,400,255,13.00
2204,400,260,13.00
2205,400,20,13.50
2206,400,25,13.50
2207,400,30,13.50
2208,400,35,13.50
2209,400,40,13.50
2210,400,45,13.50
2211,400,50,13.50
2212,400,55,13.50
2213,400,60,13.50
2214,400,65,13.50
2215,400,70,13.50
2216,400,75,13.50
2217,400,80,13.50
2218,400,85,13.50
2219,400,90,13.50
2220,400,95,13.50
2221,400,100,13.50
2222,400,105,13.50
2223,400,110,13.50
2224,400,115,13.50
2225,400,120,13.50
2226,400,125,13.50
2227,400,130,13.50
2228,400,135,13.50
2229,400,140,13.50
2230,400,145,13.50
2231,400,150,13.50
2232,400,155,13.50
2233,400,160,13.50
2234,400,165,13.50
2235,400,170,13.50
2236,400,175,13.50
2237,400,180,13.50
2238,400,185,13.50
2239,400,190,13.50
2240,400,195,13.50
2241,400,200,13.50
2242,400,205,13.50
2243,400,210,13.50
2244,400,215,13.50
2245,400,220,13.50
2246,400,225,13.50
2247,400,230,13.50
2248,400,235,13.50
2249,400,240,13.50
2250,400,245,13.50
2251,400,250,13.50
2252,400,255,13.50
2253,400,260,13.50
2254,400,20,14.00
2255,400,25,14.00
2256,400,30,14.00
2257,400,35,14.00
2258,400,40,14.00
2259,400,45,14.00
2260,400,50,14.00
2261,400,55,14.00
2262,400,60,14.00
2263,400,65,14.00
2264,400,70,14.00
2265,400,75,14.00
2266,400,80,14.00
2267,400,85,14.00
2268,400,90,14.00
2269,400,95,14.00
2270,400,100,14.00
2271,400,105,14.00
2272,400,110,14.00
2273,400,115,14.00
2274,400,120,14.00
2275,400,125,14.00
2276,400,130,14.00
2277,400,135,14.00
2278,400,140,14.00
2279,400,145,14.00
2280,400,150,14.00
2281,400,155,14.00
2282,400,160,14.00
2283,400,165,14.00
2284,400,170,14.00
2285,400,175,14.00
2286,400,180,14.00
2287,400,185,14.00
2288,400,190,14.00
2289,400,195,14.00
2290,400,200,14.00
2291,400,205,14.00
2292,400,210,14.00
2293,400,215,14.00
2294,400,220,14.00
2295,400,225,14.00
2296,400,230,14.00
2297,400,235,14.00
2298,400,240,14.00
2299,400,245,14.00
2300,400,250,14.00
2301,400,255,14.00
2302,400,260,14.00
2303,400,20,14.50
2304,400,25,14.50
2305,400,30,14.50
2306,400,35,14.50
2307,400,40,14.50
2308,400,45,14.50
2309,400,50,14.50
2310,400,55,14.50
2311,400,60,14.50
2312,400,65,14.50
2313,400,70,14.50
2314,400,75,14.50
2315,400,80,14.50
2316,400,85,14.50
2317,400,90,14.50
2318,400,95,14.50
2319,400,100,14.50
2320,400,105,14.50
2321,400,110,14.50
2322,400,115,14.50
2323,400,120,14.50
2324,400,125,14.50
2325,400,130,14.50
2326,400,135,14.50
2327,400,140,14.50
2328,400,145,14.50
2329,400,150,14.50
2330,400,155,14.50
2331,400,160,14.50
2332,400,165,14.50
2333,400,170,14.50
2334,400,175,14.50
2335,400,180,14.50
2336,400,185,14.50
2337,400,190,14.50
2338,400,195,14.50
2339,400,200,14.50
2340,400,205,14.50
2341,400,210,14.50
2342,400,215,14.50
2343,400,220,14.50
2344,400,225,14.50
2345,400,230,14.50
2346,400,235,14.50
2347,400,240,14.50
2348,400,245,14.50
2349,400,250,14.50
2350,400,255,14.50
2351,400,260,14.50
2352,400,20,15.00
2353,400,25,15.00
2354,400,30,15.00
2355,400,35,15.00
2356,400,40,15.00
2357,400,45,15.00
2358,400,50,15.00
2359,400,55,15.00
2360,400,60,15.00
2361,400,65,15.00
2362,400,70,15.00
2363,400,75,15.00
2364,400,80,15.00
2365,400,85,15.00
2366,400,90,15.00
2367,400,95,15.00
2368,400,100,15.00
2369,400,105,15.00
2370,400,110,15.00
2371,400,115,15.00
2372,400,120,15.00
2373,400,125,15.00
2374,400,130,15.00
2375,400,135,15.00
2376,400,140,15.00
2377,400,145,15.00
2378,400,150,15.00
2379,400,155,15.00
2380,400,160,15.00
2381,400,165,15.00
2382,400,170,15.00
2383,400,175,15.00
2384,400,180,15.00
2385,400,185,15.00
2386,400,190,15.00
2387,400,195,15.00
2388,400,200,15.00
2389,400,205,15.00
2390,400,210,15.00
2391,400,215,15.00
2392,400,220,15.00
2393,400,225,15.00
2394,400,230,15.00
2395,400,235,15.00
2396,400,240,15.00
2397,400,245,15.00
2398,400,250,15.00
2399,400,255,15.00
2400,400,260,15.00
2401,400,20,15.50
2402,400,25,15.50
2403,400,30,15.50
2404,400,35,15.50
2405,400,40,15.50
2406,400,45,15.50
2407,400,50,15.50
2408,400,55,15.50
2409,400,60,15.50
2410,400,65,15.50
2411,400,70,15.50
2412,400,75,15.50
2413,400,80,15.50
2414,400,85,15.50
2415,400,90,15.50
2416,400,95,15.50
2417,400,100,15.50
2418,400,105,15.50
2419,400,110,15.50
2420,400,115,15.50
2421,400,120,15.50
2422,400,125,15.50
2423,400,130,15.50
2424,400,135,15.50
2425,400,140,15.50
2426,400,145,15.50
2427,400,150,15.50
2428,400,155,15.50
2429,400,160,15.50
2430,400,165,15.50
2431,400,170,15.50
2432,400,175,15.50
2433,400,180,15.50
2434,400,185,15.50
2435,400,190,15.50
2436,400,195,15.50
2437,400,200,15.50
2438,400,205,15.50
2439,400,210,15.50
2440,400,215,15.50
2441,400,220,15.50
2442,400,225,15.50
2443,400,230,15.50
2444,400,235,15.50
2445,400,240,15.50
2446,400,245,15.50
2447,400,250,15.50
2448,400,255,15.50
2449,400,260,15.50
2450,400,20,16.00
2451,400,25,16.00
2452,400,30,16.00
2453,400,35,16.00
2454,400,40,16.00
2455,400,45,16.00
2456,400,50,16.00
2457,400,55,16.00
2458,400,60,16.00
2459,400,65,16.00
2460,400,70,16.00
2461,400,75,16.00
2462,400,80,16.00
2463,400,85,16.00
2464,400,90,16.00
2465,400,95,16.00
2466,400,100,16.00
2467,400,105,16.00
2468,400,110,16.00
2469,400,115,16.00
2470,400,120,16.00
2471,400,125,16.00
2472,400,130,16.00
2473,400,135,16.00
2474,400,140,16.00
2475,400,145,16.00
2476,400,150,16.00
2477,400,155,16.00
2478,400,160,16.00
2479,400,165,16.00
2480,400,170,16.00
2481,400,175,16.00
2482,400,180,16.00
2483,400,185,16.00
2484,400,190,16.00
2485,400,195,16.00
2486,400,200,16.00
2487,400,205,16.00
2488,400,210,16.00
2489,400,215,16.00
2490,400,220,16.00
2491,400,225,16.00
2492,400,230,16.00
